,id,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,instant_bookable,reviews_per_month,price_in_euros,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
2917,50520756,0.4,f,0,0,Westerpark,52.39069,4.87672,Entire home/apt,4,3.0,5.0,13,$306.00,2,1125,t,2,5,5,5,2,2,0,5.0,f,1.22,,$76.5,$612,12%,14%,36%,$4.99,0.13043478260869565,1550.0
2918,50522635,1.0,f,0,0,De Aker - Nieuw Sloten,52.348686,4.783513,Entire home/apt,4,3.0,4.0,10,$249.00,3,30,t,0,4,9,9,6,6,0,5.0,f,0.56,,$62.25,$747,6%,30%,27%,$4.99,0.024793388429752067,1245.0
2919,50537139,,f,0,0,De Pijp - Rivierenbuurt,52.34284,4.89175,Entire home/apt,4,2.0,3.0,12,$250.00,3,365,t,0,0,0,0,0,0,0,,f,,,$62.5,$750,16%,21%,22%,$4.99,0.0,1250.0
2920,50544630,1.0,t,0,0,Geuzenveld - Slotermeer,52.37554,4.82136,Private room,2,1.0,1.0,5,$70.00,3,15,t,3,6,23,256,13,13,3,4.85,f,1.38,,$35,$210,6%,10%,16%,$2.99,0.7013698630136986,364.4246575342466
2921,50557106,0.26,f,0,0,Zuid,52.34649,4.86306,Entire home/apt,2,1.0,1.0,4,$131.00,7,7,t,8,10,18,66,9,9,1,5.0,f,0.83,,$65.5,$917,7%,19%,19%,$4.99,0.18082191780821918,657.1232876712329
2922,50563868,0.67,f,1,1,Slotervaart,52.3622,4.83898,Entire home/apt,3,2.0,2.0,2,$80.00,30,1125,t,0,0,0,0,0,0,0,,f,,,$26.67,$2400,7%,9%,15%,$4.99,0.0,400.0
2923,50564592,0.41999999999999993,f,3,3,Centrum-West,52.379234,4.890298,Private room,4,2.0,3.0,13,$377.00,2,30,t,2,2,2,2,2,2,1,5.0,f,1.15,,$94.25,$754,7%,19%,24%,$4.99,0.0,1935.0431034482758
2924,50568202,1.0,f,0,0,Westerpark,52.38375,4.87037,Entire home/apt,2,1.0,1.0,5,$103.00,6,1125,t,0,0,0,0,4,4,0,5.0,f,0.4,,$51.5,$618,5%,18%,16%,$4.99,0.0,515.013698630137
2925,50586333,0.19000000000000006,f,0,0,De Pijp - Rivierenbuurt,52.35254,4.90572,Entire home/apt,2,2.0,1.0,5,$80.00,7,30,t,0,0,0,0,2,2,0,5.0,f,0.47,,$40,$560,7%,11%,15%,$4.99,0.0,402.93150684931504
2926,50596492,0.0,f,0,0,Oud-Noord,52.39282,4.91262,Entire home/apt,7,4.0,4.0,5,$245.00,3,14,t,0,0,0,0,0,0,0,,f,,,$35,$735,11%,14%,19%,$4.99,0.0,1225.0
2927,50605312,0.41000000000000003,f,0,0,Centrum-West,52.37441,4.87801,Entire home/apt,3,2.0,2.0,15,$200.00,4,365,t,0,0,0,0,4,4,0,5.0,f,0.48,,$66.67,$800,5%,21%,22%,$4.99,0.0,1000.0
2928,50608863,0.44,f,0,0,Watergraafsmeer,52.35379,4.92832,Entire home/apt,3,2.0,2.0,8,$225.00,3,31,t,0,0,0,0,7,7,1,5.0,f,0.9,,$75,$675,8%,22%,17%,$4.99,0.0,1125.0
2929,50613624,1.0,t,0,0,Geuzenveld - Slotermeer,52.38087,4.78116,Private room,5,2.0,2.0,22,$552.00,1,12,t,16,35,55,156,2,2,0,4.3,t,0.19,,$110.4,$552,7%,30%,31%,$10.99,0.0,5315.0
2930,50625568,1.0,f,1,1,De Baarsjes - Oud-West,52.36114,4.86296,Entire home/apt,2,1.0,1.0,5,$150.00,7,30,t,0,22,24,24,1,1,0,5.0,t,0.1,,$75,$1050,8%,14%,24%,$4.99,0.06575342465753424,750.0
2931,50630087,0.49,f,1,1,De Pijp - Rivierenbuurt,52.34593,4.90871,Entire home/apt,2,1.0,1.0,6,$150.00,7,31,t,5,14,30,30,1,1,0,5.0,f,0.58,,$75,$1050,7%,15%,24%,$4.99,0.07988980716253444,777.1074380165289
2932,50631207,0.0,f,2,2,Zuid,52.35514,4.87259,Entire home/apt,2,1.0,1.0,2,$100.00,6,365,t,0,0,0,0,0,0,0,,f,,,$50,$600,6%,17%,19%,$4.99,0.0,500.0
2933,50648502,1.0,f,1,1,Geuzenveld - Slotermeer,52.383728,4.835395,Private room,3,1.0,3.0,4,$85.00,3,7,t,1,1,10,149,8,8,2,5.0,t,2.26,,$28.33,$255,5%,13%,15%,$4.99,0.40821917808219177,426.7808219178082
2934,50650213,0.75,f,1,1,De Pijp - Rivierenbuurt,52.34506,4.91151,Entire home/apt,4,2.0,2.0,5,$200.00,3,10,t,1,1,1,1,5,5,3,4.8,f,0.52,,$50,$600,12%,12%,15%,$4.99,0.0027397260273972603,1041.3424657534247
2935,50650317,0.23,f,2,2,De Baarsjes - Oud-West,52.36043,4.86662,Entire home/apt,2,1.0,1.0,12,$300.00,5,31,t,9,14,25,25,6,6,0,4.83,f,0.71,,$150,$1500,10%,19%,21%,$4.99,0.0684931506849315,842.9589041095891
2936,50664766,0.6699999999999999,f,0,0,Centrum-West,52.38295,4.88873,Private room,4,3.0,3.0,10,$208.00,7,1125,t,0,0,2,174,6,6,0,4.83,t,0.78,,$52,$1456,10%,19%,22%,$4.99,0.4767123287671233,1268.8219178082193
2937,50666229,0.98,f,0,0,De Baarsjes - Oud-West,52.35945,4.86179,Private room,4,2.0,4.0,6,$190.00,4,365,t,6,24,49,78,14,14,0,4.86,t,1.36,,$47.5,$760,6%,19%,22%,$4.99,0.2136986301369863,1100.7534246575342
2938,50673515,0.63,f,0,0,Watergraafsmeer,52.3505,4.93952,Entire home/apt,2,1.0,,2,$134.00,3,21,t,0,0,0,63,4,4,0,5.0,f,0.37,,$67,$402,5%,13%,18%,$4.99,0.1726027397260274,670.0
2939,50694554,1.0,t,0,0,Geuzenveld - Slotermeer,52.38125,4.78239,Private room,2,1.0,1.0,9,$309.00,1,12,t,23,52,77,182,1,1,0,5.0,t,0.09,,$154.5,$309,6%,15%,20%,$4.99,0.0,2975.0
2940,50695485,1.0,t,0,0,Geuzenveld - Slotermeer,52.38046,4.78272,Private room,2,1.0,1.0,5,$194.00,1,12,t,0,0,0,0,1,1,0,5.0,t,0.1,,$97,$194,7%,20%,22%,$4.99,0.0,2400.0
2941,50713619,0.35000000000000003,f,0,0,Centrum-West,52.37964,4.88193,Entire home/apt,2,1.0,1.0,9,$300.00,4,18,t,0,0,0,0,3,3,0,4.67,f,0.31,,$150,$1200,11%,24%,31%,$4.99,0.0,1500.0
2942,50739369,1.0,t,0,0,Geuzenveld - Slotermeer,52.38119,4.77887,Private room,4,1.0,2.0,12,$353.00,1,12,t,20,48,73,179,1,1,0,5.0,t,0.35,,$88.25,$353,9%,22%,20%,$4.99,0.0,3400.0
2943,50742990,1.0,t,0,0,Geuzenveld - Slotermeer,52.38224,4.78265,Private room,2,1.0,1.0,17,$249.00,1,12,t,20,49,75,183,1,1,0,5.0,t,0.7,,$124.5,$249,5%,12%,20%,$4.99,0.0,2125.0
2944,50743857,1.0,t,0,0,Geuzenveld - Slotermeer,52.38234,4.78263,Private room,4,2.0,2.0,14,$441.00,1,12,t,17,38,62,165,6,6,2,4.2,t,0.64,,$110.25,$441,5%,23%,30%,$10.99,0.0,4250.0
2945,50749565,0.78,f,1,1,De Baarsjes - Oud-West,52.37331,4.8575,Entire home/apt,4,2.0,1.0,7,$145.00,3,365,t,0,0,0,0,7,7,0,4.43,f,0.65,,$36.25,$435,6%,17%,15%,$4.99,0.0,725.0
2946,50760230,,f,0,0,De Baarsjes - Oud-West,52.36498,4.86235,Entire home/apt,2,1.0,1.0,8,$150.00,14,16,t,0,0,0,0,0,0,0,,t,,,$75,$2100,7%,12%,19%,$4.99,0.0,750.0
2947,50770030,0.97,f,1,1,De Baarsjes - Oud-West,52.36485,4.86342,Private room,2,1.0,1.0,5,$82.00,6,14,t,0,16,16,16,19,19,2,4.37,f,1.76,,$41,$492,7%,9%,15%,$4.99,0.043835616438356165,384.3424657534247
2948,50806119,0.6,f,0,0,Bos en Lommer,52.37906,4.85811,Entire home/apt,2,1.0,1.0,1,$125.00,7,1125,t,0,6,18,18,2,2,0,4.5,f,0.2,,$62.5,$875,7%,11%,17%,$4.99,0.049315068493150684,625.7671232876712
2949,50815719,0.56,f,1,1,Bos en Lommer,52.37603,4.85861,Entire home/apt,2,1.0,1.0,7,$150.00,5,30,t,0,0,0,0,3,3,1,5.0,f,0.74,,$75,$750,6%,17%,21%,$4.99,0.0,750.0
2950,50820297,0.64,f,0,0,Westerpark,52.384,4.87276,Entire home/apt,2,1.0,1.0,6,$95.00,7,365,t,0,0,0,0,4,4,0,5.0,f,0.36,,$47.5,$665,4%,11%,16%,$4.99,0.0,475.0
2951,50824558,0.5,f,0,0,Oud-Oost,52.36015,4.928,Entire home/apt,4,3.0,3.0,8,$195.00,7,14,t,0,0,0,0,0,0,0,,t,,,$48.75,$1365,8%,19%,13%,$4.99,0.0,975.0
2952,50840324,0.71,f,1,1,De Baarsjes - Oud-West,52.36259,4.85865,Entire home/apt,2,1.0,1.0,15,$275.00,3,10,t,0,25,45,67,5,5,1,5.0,f,0.71,,$137.5,$825,12%,26%,27%,$4.99,0.18356164383561643,1340.4931506849316
2953,50840573,0.5700000000000001,f,0,0,Westerpark,52.38202,4.87395,Entire home/apt,2,1.0,1.0,10,$250.00,3,1125,t,0,0,0,0,5,5,0,5.0,f,0.54,,$125,$750,13%,19%,21%,$4.99,0.0,1250.0
2954,50840955,0.5700000000000001,f,0,0,De Baarsjes - Oud-West,52.37075,4.87337,Entire home/apt,2,1.0,1.0,12,$244.00,2,23,t,1,1,1,2,5,5,0,5.0,f,0.56,,$122,$488,8%,21%,26%,$4.99,0.25,1118.75
2955,50844052,0.38,f,0,0,Zuid,52.35321,4.84616,Entire home/apt,2,1.0,1.0,4,$140.00,5,365,t,1,4,7,43,1,1,0,5.0,t,0.11,,$70,$700,8%,14%,16%,$4.99,0.1178082191780822,700.1369863013699
2956,50844158,0.47000000000000003,f,0,0,Westerpark,52.38165,4.87645,Entire home/apt,4,2.0,3.0,3,$75.00,3,12,t,1,1,3,3,5,5,1,5.0,f,0.51,,$18.75,$225,5%,14%,17%,$4.99,0.00821917808219178,460.32876712328766
2957,50848503,0.56,f,1,1,Bos en Lommer,52.38223,4.84905,Entire home/apt,2,1.0,1.0,8,$81.00,3,14,t,0,1,5,5,1,1,0,5.0,f,0.1,,$40.5,$243,6%,10%,14%,$4.99,0.0136986301369863,399.1095890410959
2958,50861438,0.8400000000000001,t,0,0,De Pijp - Rivierenbuurt,52.357525,4.889267,Entire home/apt,3,2.0,2.0,18,$450.00,3,14,t,0,10,10,134,9,9,0,4.76,t,0.96,,$150,$1350,11%,29%,21%,$10.99,0.36712328767123287,1527.0
2959,50886022,0.49,f,8,8,Centrum-West,52.37278,4.87501,Entire home/apt,3,1.0,2.0,5,$120.00,3,30,t,0,0,0,0,5,5,0,3.4,f,0.5,,$40,$360,6%,13%,21%,$4.99,0.0,600.0
2960,50894881,1.0,f,0,0,De Baarsjes - Oud-West,52.36162,4.85069,Entire home/apt,4,2.0,2.0,13,$372.00,1000,1001,t,1,15,42,42,3,3,0,4.67,f,1.67,,$93,$372000,8%,20%,25%,$4.99,0.11506849315068493,1424.4931506849316
2961,50903699,0.0,f,0,0,Oud-Noord,52.39368,4.90507,Entire home/apt,2,1.0,1.0,5,$199.00,14,31,t,0,0,0,155,0,0,0,,f,,,$99.5,$2786,6%,19%,25%,$4.99,0.4246575342465753,995.0
2962,50928224,0.52,t,1,1,Centrum-West,52.37253,4.88093,Entire home/apt,2,1.0,1.0,11,$300.00,4,365,t,2,2,2,2,7,7,0,5.0,f,0.74,,$150,$1200,14%,20%,24%,$4.99,0.005479452054794521,1485.7397260273972
2963,50948870,0.0,f,0,0,Centrum-Oost,52.36267,4.90526,Entire home/apt,4,3.0,2.0,13,$300.00,3,5,t,0,0,0,0,0,0,0,,f,,,$75,$900,9%,19%,25%,$4.99,0.0,1500.0
2964,50967357,1.0,f,0,0,De Baarsjes - Oud-West,52.36377,4.85552,Entire home/apt,4,2.0,2.0,10,$249.00,3,30,t,0,6,6,6,0,0,0,,f,,,$62.25,$747,6%,10%,23%,$4.99,0.01643835616438356,1251.6575342465753
2965,50986632,0.75,f,0,0,Slotervaart,52.3587,4.8352,Entire home/apt,4,2.0,2.0,6,$221.00,3,30,t,1,1,1,1,1,1,1,4.0,f,1.0,,$55.25,$663,9%,17%,27%,$4.99,0.00390625,1220.2734375
2966,50987627,0.64,f,0,0,De Pijp - Rivierenbuurt,52.35167,4.89144,Entire home/apt,4,2.0,2.0,6,$200.00,3,20,t,0,0,0,0,0,0,0,,f,,,$50,$600,11%,21%,26%,$4.99,0.0,1000.0
2967,50996767,1.0,f,2,2,De Baarsjes - Oud-West,52.37154,4.85243,Private room,1,1.0,1.0,1,$81.00,3,365,t,18,48,71,71,5,5,0,4.4,t,0.77,,$81,$243,5%,15%,16%,$4.99,0.20192307692307693,457.9326923076923
2968,50997803,0.41000000000000003,f,0,0,De Baarsjes - Oud-West,52.36421,4.85404,Entire home/apt,3,2.0,1.0,6,$410.00,3,365,t,24,54,84,336,6,6,1,4.27,t,0.66,,$136.67,$1230,8%,28%,27%,$10.99,0.9205479452054794,1589.6575342465753
2969,51011718,0.25999999999999995,f,0,0,De Pijp - Rivierenbuurt,52.35563,4.89096,Entire home/apt,2,1.0,1.0,1,$130.00,3,1125,t,0,2,2,2,11,11,1,5.0,f,1.1,,$65,$390,6%,16%,17%,$4.99,0.005479452054794521,650.0
2970,51015371,1.0,f,0,0,Westerpark,52.38923,4.88088,Entire home/apt,3,2.0,2.0,7,$220.00,4,14,t,0,0,0,0,1,1,0,5.0,t,0.1,,$73.33,$880,9%,19%,30%,$4.99,0.0,1100.0
2971,51022024,0.5,f,3,3,Watergraafsmeer,52.35431,4.92693,Entire home/apt,2,1.0,1.0,1,$110.00,5,365,t,0,10,10,10,1,1,0,5.0,f,0.09,,$55,$550,7%,19%,18%,$4.99,0.0273972602739726,559.7260273972603
2972,51031838,0.99,f,4,4,De Baarsjes - Oud-West,52.37179,4.85258,Private room,1,1.0,1.0,1,$80.00,3,1125,t,8,12,39,314,15,15,3,4.6,t,1.47,,$80,$240,6%,10%,16%,$4.99,0.8598901098901099,449.03846153846155
2973,51035287,0.18,f,0,0,Centrum-Oost,52.36739,4.89695,Entire home/apt,3,1.0,,4,$124.00,3,1125,t,0,1,1,66,0,0,0,,f,,,$41.33,$372,6%,13%,16%,$4.99,0.18082191780821918,620.0
2974,51036213,1.0,f,0,0,Westerpark,52.39149,4.8756,Entire home/apt,4,2.0,3.0,6,$154.00,4,10,t,2,2,2,126,0,0,0,,t,,,$38.5,$616,7%,14%,19%,$4.99,0.3452054794520548,769.4931506849315
2975,51055965,0.0,f,0,0,De Pijp - Rivierenbuurt,52.35113,4.89925,Entire home/apt,4,2.0,2.0,15,$250.00,7,365,t,0,0,0,0,0,0,0,,f,,,$62.5,$1750,8%,20%,28%,$4.99,0.0,1250.0
2976,51061195,0.43,f,0,0,Westerpark,52.3752,4.87087,Entire home/apt,4,2.0,2.0,12,$350.00,3,30,t,0,0,0,0,2,2,0,5.0,f,0.2,,$87.5,$1050,10%,17%,25%,$4.99,0.0,1750.0
2977,51062932,0.44999999999999996,f,0,0,De Pijp - Rivierenbuurt,52.34305,4.90372,Entire home/apt,2,1.0,1.0,11,$220.00,3,360,t,6,6,6,6,8,8,1,5.0,t,0.75,,$110,$660,8%,21%,17%,$4.99,0.01643835616438356,1100.0
2978,51100945,0.14,f,1,1,Centrum-Oost,52.36625,4.91226,Entire home/apt,2,1.0,1.0,8,$215.00,5,11,t,1,1,7,236,4,4,0,5.0,f,0.52,,$107.5,$1075,8%,13%,27%,$4.99,0.6465753424657534,1075.13698630137
2979,51116938,1.0,t,1,1,De Baarsjes - Oud-West,52.36325,4.86659,Entire home/apt,2,1.0,1.0,3,$150.00,3,5,t,0,0,0,0,7,7,0,5.0,f,0.77,,$75,$450,7%,23%,17%,$4.99,0.0,792.6027397260274
2980,51119975,1.0,f,0,0,Oostelijk Havengebied - Indische Buurt,52.36439,4.93306,Entire home/apt,4,2.0,2.0,11,$175.00,3,30,t,0,0,0,0,3,3,0,4.67,t,0.3,,$43.75,$525,8%,24%,20%,$4.99,0.0,898.4657534246576
2981,51121596,0.0,f,0,0,De Baarsjes - Oud-West,52.35742,4.85573,Entire home/apt,4,2.0,2.0,12,$180.00,3,365,t,4,6,6,44,0,0,0,,f,,,$45,$540,6%,17%,18%,$4.99,0.12054794520547946,900.0
2982,51123644,0.55,f,1,1,De Baarsjes - Oud-West,52.36571,4.87566,Entire home/apt,2,1.0,1.0,8,$350.00,3,15,t,0,0,5,5,4,4,0,4.75,f,0.4,,$175,$1050,13%,26%,21%,$4.99,0.0136986301369863,1750.0
2983,51140438,0.5,f,0,0,De Baarsjes - Oud-West,52.36943,4.85127,Entire home/apt,2,1.0,1.0,9,$99.00,6,10,t,0,0,0,0,1,1,1,5.0,t,1.0,,$49.5,$594,5%,13%,16%,$4.99,0.0,495.0
2984,51144055,0.77,f,0,0,Centrum-West,52.37941,4.88221,Private room,3,1.0,3.0,8,$89.00,3,56,t,0,0,1,148,34,34,6,4.62,f,3.24,,$29.67,$267,4%,12%,15%,$4.99,0.4054794520547945,445.0
2985,51160914,0.53,f,0,0,Zuid,52.34943,4.86078,Entire home/apt,2,1.0,,11,$220.00,3,21,t,0,14,14,230,1,1,0,5.0,t,0.61,,$110,$660,13%,30%,27%,$4.99,0.6301369863013698,1108.150684931507
2986,51171051,0.5,f,1,1,De Baarsjes - Oud-West,52.36232,4.86093,Entire home/apt,3,1.0,1.0,8,$200.00,2,30,t,2,2,2,2,1,1,1,5.0,f,1.0,,$66.67,$400,9%,25%,26%,$4.99,0.00641025641025641,1000.0
2987,51202527,0.2,f,0,0,Westerpark,52.38293,4.87464,Entire home/apt,2,1.0,,7,$180.00,28,31,t,1,6,6,193,1,1,0,5.0,f,0.12,,$90,$5040,7%,18%,20%,$4.99,0.5287671232876713,900.0
2988,51219225,0.61,t,18,18,Centrum-West,52.38336,4.88475,Entire home/apt,2,1.0,1.0,7,$145.00,7,180,t,19,48,57,315,7,7,0,5.0,f,0.77,,$72.5,$1015,4%,16%,15%,$4.99,0.863013698630137,531.027397260274
2989,51223482,0.6699999999999999,t,1,1,Centrum-West,52.37057,4.88881,Entire home/apt,4,2.0,3.0,12,$350.00,3,30,t,0,0,0,0,15,15,1,4.93,f,1.53,,$87.5,$1050,10%,11%,23%,$4.99,0.0,1755.4794520547946
2990,51241075,0.49,f,1,1,De Baarsjes - Oud-West,52.36926,4.87478,Entire home/apt,4,2.0,2.0,11,$275.00,3,7,t,5,5,26,26,12,12,3,4.83,f,1.43,,$68.75,$825,10%,12%,23%,$4.99,0.07123287671232877,2138.5616438356165
2991,51260710,0.75,t,0,0,Centrum-West,52.374653,4.881059,Entire home/apt,6,3.0,3.0,28,$700.00,3,25,t,0,2,2,2,8,8,2,4.53,t,0.95,,$116.67,$2100,8%,15%,34%,$10.99,0.005479452054794521,3500.0
2992,51276445,0.55,f,1,1,De Baarsjes - Oud-West,52.36261,4.85446,Entire home/apt,2,1.0,1.0,1,$100.00,4,365,t,2,2,2,2,4,4,2,5.0,f,0.39,,$50,$400,6%,18%,19%,$4.99,0.005479452054794521,525.0410958904109
2993,51276785,,f,0,0,Oostelijk Havengebied - Indische Buurt,52.37303,4.9485,Entire home/apt,8,4.0,4.0,22,$600.00,3,30,t,0,2,2,2,0,0,0,,t,,,$75,$1800,11%,18%,23%,$10.99,0.005479452054794521,3000.0
2994,51278872,0.58,f,0,0,De Baarsjes - Oud-West,52.36533,4.87505,Private room,2,1.0,1.0,15,$350.00,4,1125,t,4,11,13,100,3,3,0,5.0,f,0.32,,$175,$1400,8%,19%,22%,$4.99,0.273972602739726,1750.0
2995,51283980,0.62,f,0,0,Bos en Lommer,52.38064,4.84886,Entire home/apt,2,1.0,1.0,4,$103.00,4,30,t,0,0,15,80,7,7,1,5.0,f,0.77,,$51.5,$412,6%,11%,19%,$4.99,0.2191780821917808,498.3424657534247
2996,51297188,0.6900000000000001,f,2,2,De Pijp - Rivierenbuurt,52.34375,4.9068,Entire home/apt,3,1.0,1.0,4,$60.00,5,365,t,0,0,0,0,0,0,0,,t,,,$20,$300,7%,8%,15%,$2.99,0.0,368.16438356164383
2997,51314809,1.0,t,8,8,Westerpark,52.38534,4.87453,Private room,2,1.0,1.0,15,$226.00,1,365,t,20,46,76,348,94,94,2,4.77,t,9.49,,$113,$226,4%,11%,25%,$4.99,0.0,1500.0
2998,51318268,0.53,f,0,0,De Baarsjes - Oud-West,52.36189,4.85787,Entire home/apt,2,1.0,1.0,12,$150.00,5,1125,t,5,5,11,11,5,5,1,5.0,f,0.52,,$75,$750,8%,20%,23%,$4.99,0.030136986301369864,753.2876712328767
2999,51380625,0.8,f,1,1,De Baarsjes - Oud-West,52.36176,4.85603,Entire home/apt,3,2.0,1.0,16,$330.00,15,30,t,1,1,1,29,2,2,0,5.0,f,0.28,,$110,$4950,15%,22%,22%,$4.99,0.07945205479452055,1639.86301369863
3000,51382300,0.63,t,18,18,Centrum-West,52.38416,4.8868,Entire home/apt,2,1.0,1.0,4,$135.00,7,1125,t,8,10,10,10,1,1,0,5.0,f,0.12,,$67.5,$945,6%,13%,14%,$4.99,0.0273972602739726,517.4794520547945
3001,51383116,0.5800000000000001,f,0,0,Oud-Noord,52.40107,4.90031,Entire home/apt,4,2.0,2.0,10,$226.00,3,1125,t,0,0,0,0,10,10,2,4.6,f,1.1,,$56.5,$678,8%,15%,24%,$4.99,0.0,1160.876712328767
3002,51404069,0.44,f,1,1,Oud-Oost,52.35618,4.91198,Entire home/apt,2,1.0,1.0,4,$175.00,4,14,t,2,2,5,159,1,1,0,5.0,f,0.11,,$87.5,$700,8%,14%,20%,$4.99,0.43561643835616437,875.0
3003,51416595,0.33,f,1,1,De Baarsjes - Oud-West,52.36218,4.85641,Entire home/apt,4,2.0,2.0,13,$300.00,14,30,t,0,0,0,40,1,1,0,5.0,f,0.81,,$75,$4200,10%,17%,29%,$4.99,0.1095890410958904,1500.0
3004,51446589,0.17999999999999994,f,0,0,De Pijp - Rivierenbuurt,52.3426,4.89477,Entire home/apt,2,1.0,1.0,6,$151.00,2,1125,t,0,0,0,0,4,4,0,5.0,f,0.42,,$75.5,$302,8%,20%,21%,$4.99,0.0,900.0
3005,51447904,1.0,f,1,1,Bos en Lommer,52.37869,4.85029,Entire home/apt,3,1.0,1.0,1,$98.00,3,1125,t,0,0,0,0,1,1,0,5.0,t,0.48,,$32.67,$294,6%,14%,15%,$4.99,0.0,490.28767123287673
3006,51457335,0.5,f,0,0,De Baarsjes - Oud-West,52.36341,4.85707,Entire home/apt,4,2.0,2.0,18,$400.00,3,365,t,3,3,3,3,3,3,0,4.65,t,0.31,,$100,$1200,12%,20%,25%,$10.99,0.00821917808219178,1995.890410958904
3007,51476794,1.0,f,0,0,Westerpark,52.38236,4.86868,Entire home/apt,4,2.0,2.0,18,$350.00,3,3,t,0,0,0,0,13,13,0,4.85,t,1.42,,$87.5,$1050,9%,16%,22%,$4.99,0.0,1750.0
3008,51477304,1.0,f,8,8,De Baarsjes - Oud-West,52.36881,4.87452,Private room,2,1.0,2.0,6,$124.00,2,30,t,12,25,48,323,2,2,1,3.5,t,0.94,,$62,$248,7%,14%,22%,$4.99,0.9770491803278688,1108.27868852459
3009,51477345,0.040000000000000036,f,0,0,De Pijp - Rivierenbuurt,52.35797,4.89625,Entire home/apt,4,2.0,3.0,10,$314.00,5,25,t,0,0,0,0,6,6,1,5.0,f,0.67,,$78.5,$1570,14%,18%,16%,$4.99,0.0,1571.2328767123288
3010,51483567,0.78,f,0,0,Westerpark,52.3806,4.877605,Entire home/apt,3,2.0,2.0,9,$150.00,20,30,t,0,0,0,0,2,2,0,5.0,f,0.23,,$50,$3000,8%,16%,17%,$4.99,0.0,750.0
3011,51501124,0.5,f,0,0,Noord-West,52.4064,4.89693,Entire home/apt,3,1.0,1.0,1,$100.00,19,30,t,1,1,1,2,1,1,0,5.0,f,0.12,,$33.33,$1900,5%,14%,22%,$4.99,0.005479452054794521,500.0
3012,51516943,0.46,f,0,0,Westerpark,52.39024,4.88452,Entire home/apt,4,2.0,2.0,11,$267.00,4,25,t,1,1,1,20,4,4,0,4.75,f,0.72,,$66.75,$1068,9%,8%,22%,$4.99,0.0547945205479452,1239.7260273972602
3013,51535182,0.68,t,1,1,Centrum-West,52.37038,4.87857,Private room,2,1.0,1.0,9,$197.00,2,120,t,9,11,23,56,52,52,9,5.0,f,5.42,,$98.5,$394,9%,15%,16%,$4.99,0.10270270270270271,1112.6486486486488
3014,51546018,1.0,f,0,0,Oud-Oost,52.35687,4.90803,Entire home/apt,2,1.0,1.0,7,$200.00,4,14,t,0,0,0,0,2,2,0,5.0,f,0.23,,$100,$800,9%,20%,28%,$4.99,0.0,1000.0
3015,51546609,0.71,f,1,1,Bos en Lommer,52.37665,4.85712,Entire home/apt,4,2.0,2.0,16,$330.00,2,14,t,0,5,8,8,1,1,0,5.0,f,0.64,,$82.5,$660,14%,19%,16%,$4.99,0.09090909090909091,1650.0
3016,51549763,0.5499999999999999,f,0,0,Centrum-Oost,52.36937,4.91548,Entire home/apt,2,1.0,1.0,6,$175.00,3,30,t,0,0,0,0,7,7,0,4.86,f,0.72,,$87.5,$525,7%,22%,20%,$4.99,0.0,918.8082191780821
3017,51558148,0.0,f,0,0,De Baarsjes - Oud-West,52.36858,4.86763,Entire home/apt,2,1.0,1.0,13,$200.00,12,20,t,22,46,73,348,0,0,0,,f,,,$100,$2400,9%,18%,17%,$4.99,0.9534246575342465,1000.0
3018,51566951,0.71,t,18,18,Centrum-West,52.38423,4.88466,Entire home/apt,2,1.0,1.0,8,$150.00,7,1125,t,1,10,15,15,3,3,0,4.67,f,0.41,,$75,$1050,8%,18%,20%,$4.99,0.0410958904109589,499.8904109589041
3019,51567924,0.36,f,0,0,Oostelijk Havengebied - Indische Buurt,52.363869,4.935694,Entire home/apt,2,1.0,1.0,11,$200.00,2,9,t,13,26,56,146,0,0,0,,f,,,$100,$400,7%,26%,21%,$4.99,1.0,916.0
3020,51572428,0.6000000000000001,f,319,319,Centrum-West,52.36912,4.88,Private room,2,1.0,1.0,2,$109.00,2,1125,t,5,8,10,166,17,17,1,4.65,t,1.76,,$54.5,$218,6%,20%,18%,$4.99,1.0,715.0
3021,51581410,0.5,f,0,0,Gaasperdam - Driemond,52.29158,4.96788,Entire home/apt,2,1.0,1.0,7,$96.00,7,1125,t,0,0,0,0,2,2,0,5.0,f,0.21,,$48,$672,7%,11%,17%,$4.99,0.0,469.8082191780822
3022,51602353,0.63,f,0,0,Oud-Oost,52.35256,4.91419,Entire home/apt,4,1.0,2.0,2,$100.00,6,15,t,0,0,1,1,2,2,0,5.0,f,0.24,,$25,$600,7%,17%,22%,$4.99,0.0027397260273972603,538.6438356164383
3023,51631137,1.0,t,1,1,Oud-Oost,52.357025,4.921543,Entire home/apt,4,2.0,3.0,16,$500.00,1,1125,t,2,16,46,105,16,16,0,4.5,t,2.03,,$125,$500,11%,22%,30%,$10.99,0.8596491228070176,2798.245614035088
